12001302	['100016254', '100012879']
12001325	['100001468', '100007064', '100044804']
12001326	['100001468', '100024337', '100016314', '100020555', '100017674', '100041323', '100077342']
12001337	['100084409', '100005581']
12001338	['100084409', '100012200', '100001468']
12001345	['100001468', '100012556', '100084668', '100018202', '100025877', '100000777', '100008281', '100012200', '100020052', '100041471', '100004871', '100042694', '100001011', '100004999', '100066787', '100008931', '100027438', '100018920', '100044804', '100012879', '100119055']
12001349	['100001468', '100001730', '100012556', '100082744', '100012200', '100033186']
12001350	['100073209', '100025864', '100012200']
12001351	['100066847', '100032842', '100012200']
12001358	['100009942', '100073209', '100019075', '100028238']
12001391	['100095853', '100069063', '100005409', '100012879', '100033186', '100010407', '100012200', '100017674', '100032065']
12001403	['100066787', '100072702', '100000533']
12001411	['100001468', '100042694', '100001316', '100033186']
12001419	['100001468', '100079403', '100004999', '100006783', '100016314', '100005444']
12001432	['100010407', '100018071', '100001316', '100017674']
12001438	['100001468', '100002716', '100017674', '100073209', '100018920', '100076730']
12001454	['100001468', '100016314', '100084409', '100017674', '100004999']
12001464	['100009573', '100000250', '100033484', '100017674']
12001480	['100018920', '100091659']
12001485	['100009942', '100018920', '100012668']
12001491	['100023661']
12001498	['100084668', '100072702', '100041471']
12001499	['100007190', '100017674', '100076465', '100041471']
12001509	['100009942', '100023661', '100090973', '100017674']
12001527	['100031056', '100006178', '100001468', '100012879', '100071973', '100010573', '100041471', '100025197']
12001537	['100018920', '100005444']
12001544	['100008518', '100009664', '100000777', '100012879', '100042694', '100073209', '100008306']
12001550	['100013275', '100017674']
12001551	['100073209', '100018920', '100042694']
12001554	['100020295', '100042694', '100004712']
12001563	['100018920', '100084668', '100012879']
12001577	['100118490', '100033186', '100084409']
12001580	['100000485', '100084668', '100024978', '100012879', '100033186', '100082585', '100004999', '100020052', '100071973', '100004534', '100071937', '100061941', '100118379', '100018920', '100030879', '100072412', '100010407']
12001601	['100013095', '100001710', '100041471', '100010402']
12001608	['100001730', '100031433']
12001618	['100016366', '100073209', '100018920', '100072412', '100002476']
12001622	['100018920', '100089131']
12001634	['100044097', '100020555', '100018920', '100014166', '100001710']
12001643	['100089905']
12001648	['100038850', '100000485', '100072702', '100067684', '100020295', '100118210', '100118142', '100084668', '100119055']
12001654	['100008931', '100119055']
12001677	['100033186', '100008931', '100017674', '100067684', '100001796']
12001684	['100001468', '100023661', '100000178', '100018920', '100084409']
12001687	['100095708', '100076689', '100012879']
12001701	['100001468', '100017674', '100012920', '100012879']
12001708	['100018920', '100059251']
12001710	['100012879']
12001719	['100004871', '100001468', '100010854', '100017674']
12001723	['100095853', '100004818', '100067684', '100090973', '100024860', '100082585', '100001727', '100015373', '100018920', '100091659', '100041023', '100052613']
12001724	['100018920', '100118210']
12001731	['100018920', '100118210', '100017674', '100023661', '100118357']
12001739	['100015373', '100016314', '100084668', '100004126', '100071759']
12001748	['100016314', '100103248']
12001749	['100009573', '100016314', '100025197', '100071973']
12001751	['100118130', '100014564', '100012879']
12001758	['100031056', '100010494', '100084668', '100077339', '100118071', '100033186', '100044418', '100071973', '100024978', '100042107', '100061941', '100018920', '100016314']
12001768	['100001468', '100084668', '100012879', '100062354', '100009573', '100017674', '100018920', '100016314']
12001775	['100107788']
12001778	['100001468', '100084409', '100012879', '100008281', '100016366', '100006134', '100009362', '100018920']
12001792	['100084409', '100012879']
12001802	['100009573']
12001803	['100084409', '100093756']
12001838	['100031056', '100010494', '100095853', '100012879', '100067387', '100012200', '100064259', '100004534', '100013087', '100004871', '100082915']
12001843	['100095853']
12001848	['100012879']
12001849	['100073209', '100040615', '100084409']
12001856	['100073209', '100040615', '100012879']
12001859	['100073209', '100082585', '100009449', '100001796']
12001860	['100064810', '100023661', '100020517']
12001880	['100095853']
12001886	['100010494', '100012879']
12001896	['100118941']
12001898	['100008278', '100023213']
12001902	['100016366', '100049891']
12001909	['100016366', '100001468', '100004999', '100041471']
12001920	['100001468', '100095853', '100063925', '100090973', '100013814', '100074034', '100016366', '100004999', '100073209', '100018920', '100067684']
12001921	['100001468', '100032150']
12001922	['100001468', '100118278', '100007828', '100000250', '100024557']
12001931	['100001468', '100004818', '100016366', '100001796', '100023849', '100064810', '100018920']
12001967	['100004871', '100001468', '100118836', '100064810']
12001975	['100090973']
12001981	['100001468', '100006720']
12001982	['100117981']
12001983	['100031989', '100118171']
12001998	['100073209', '100023213']
12002	['100000485', '100084668']
12002001	['100004526', '100004781']
12002007	['100001468', '100016314', '100084668']
12002010	['100001468', '100032150']
12002016	['100073532', '100001468', '100018920', '100007828', '100004999']
12002019	['100008306']
12002024	['100001468', '100007662', '100073209', '100013872']
12002025	['100025197', '100082585', '100008281', '100013178']
12002030	['100073209', '100082585', '100005581']
12002032	['100001468', '100084668', '100012879', '100071973', '100000176', '100095729', '100017674', '100118436', '100073093', '100025197', '100118836']
12002035	['100084409', '100010494', '100090973', '100076465', '100001468', '100007843', '100118271']
12002046	['100073209', '100016314', '100012200', '100001468']
12002047	['100001468', '100008288', '100072716', '100116603', '100012879', '100072424', '100016366', '100031056', '100020052', '100006536', '100016314', '100118836', '100090161']
12002059	['100005737']
12002060	['100008931', '100002324', '100076465', '100033490']
12002061	['100073093']
12002079	['100001468', '100010494', '100041471', '100017674', '100018920', '100025197']
12002082	['100073532']
12002083	['100073209']
12002084	['100016314', '100072702', '100064444']
12002086	['100028060', '100017674']
12002089	['100001468', '100095853', '100084668']
12002109	['100073209', '100069560']
12002116	['100008931', '100084409']
12002117	['100001468', '100000573', '100009942', '100008281', '100045560', '100028322', '100041471', '100014034', '100025197']
12002119	['100001468', '100025197', '100028192']
12002121	['100016314', '100063335']
12002123	['100063335']
12002133	['100001468', '100005480']
12002142	['100025197', '100007843', '100084668']
12002154	['100001468', '100016314', '100084668', '100025197']
12002172	['100001468', '100025197']
12002191	['100073209', '100095853', '100023213', '100008306']
12002195	['100073209', '100023213']
12002220	['100084409', '100000494', '100073209']
12002242	['100118490', '100119029', '100118922', '100072787', '100027599', '100000176', '100023213', '100016625', '100119415', '100017117', '100105562', '100011737', '100084668', '100059624', '100016345', '100032065', '100072070', '100064444', '100026277', '100020555', '100118147', '100004999', '100041541', '100000864', '100012879', '100002324', '100073923', '100007301', '100041903', '100006862', '100059995', '100118405', '100017258', '100073405', '100002716', '100066847', '100023849', '100118150', '100081436', '100041023', '100041323', '100026511', '100116603', '100119430', '100024337', '100062369', '100009449', '100073532', '100008281', '100008285', '100073267', '100024925', '100118004', '100062394', '100004818', '100076655', '100118736', '100042694', '100044665', '100094647', '100072702', '100118831', '100119055', '100019808', '100071973', '100007905', '100016314', '100033693', '100103574', '100110377', '100000485', '100010494', '100091023', '100020339', '100106342', '100008105', '100066787', '100007352', '100032785', '100025197', '100076730', '100074034', '100010360', '100099571', '100010407', '100118026', '100012668', '100010567', '100008081', '100018920', '100009189', '100119376', '100017298', '100118206', '100008251', '100025468', '100004871', '100010012', '100105304', '100013378', '100041471', '100001468', '100068298', '100074371', '100061554', '100027068', '100023577', '100012299', '100118278', '100006536', '100020295', '100031056', '100064259', '100067684', '100072412', '100012200', '100016366', '100003573', '100083439', '100061230', '100006178', '100060082', '100004911', '100119409', '100039590', '100067833', '100119019', '100097681', '100013226', '100007843', '100071937', '100106950']
12002313	['100016314', '100064444']
12002325	['100001468', '100082585']
12002326	['100042694']
12002332	['100062354', '100017117']
12002340	['100005965', '100025468', '100042694', '100020339']
12002373	['100001730']
12002385	['100118165', '100042107', '100025197']
12002403	['100031056', '100025468', '100025197', '100011737', '100068298']
12002425	['100031056', '100001468', '100008281', '100025468', '100017674', '100006536', '100025197']
12002431	['100009942', '100001468', '100016314', '100041471']
12002436	['100013087', '100118130', '100118210', '100119055']
12002438	['100016366', '100001468', '100031056', '100025197', '100090161']
12002483	['100006783', '100007843', '100025197', '100001727']
12002488	['100004871']
12002490	['100001468', '100014034', '100025468', '100017674', '100006536', '100118004']
12002491	['100004871']
12002506	['100001468', '100118210', '100041471']
12002513	['100014034', '100016314']
12002514	['100016366', '100001468', '100004818', '100024439']
12002530	['100004818']
12002532	['100000485', '100000250', '100005409', '100001727', '100071973', '100025468', '100016314', '100025197', '100090161']
12002538	['100073209', '100028322', '100023213', '100005444']
12002548	['100024439']
12002554	['100031056', '100014895', '100000250', '100005409', '100006720', '100069605', '100073267', '100075330', '100110377']
12002565	['100018920', '100025583']
12002595	['100062354', '100001468', '100072702']
12002646	['100004871', '100001468', '100016314']
12002656	['100073532', '100001468']
12002690	['100084409', '100012879', '100108835']
12002708	['100001468', '100064810']
12002716	['100001468', '100004959', '100011737']
12002766	['100016366', '100049891']
12002767	['100001468', '100004999']
12002775	['100001468', '100010407']
12002780	['100001468', '100073310', '100016314']
12002785	['100031056', '100016314', '100073267', '100001468']
12002787	['100016366', '100009942', '100090161', '100001468']
12002795	['100016366', '100016314', '100012556', '100004126', '100012200']
12002810	['100001468', '100084668', '100062354', '100118210', '100042694', '100016314']
12002814	['100016366', '100005409']
12002816	['100105758', '100031056', '100071973']
12002820	['100001468', '100090973', '100119055']
12002886	['100001468', '100033490']
12002887	['100001468']
12002893	['100016366', '100073209', '100012879']
12002895	['100001468', '100006479']
12002896	['100001468', '100118210', '100010963', '100119055']
12002899	['100001468', '100010407']
12002906	['100001468', '100004999']
12002912	['100001468', '100005444']
12002918	['100031056', '100059995']
12002926	['100039761', '100001468', '100119029', '100007190', '100000485', '100118210', '100009449', '100118078', '100066847', '100023213', '100064810', '100069424', '100062369', '100008306', '100031345', '100076730', '100031056', '100074034', '100011737', '100010360', '100010425', '100001796', '100091023', '100020295', '100118922', '100016366', '100012240', '100041541', '100083439', '100071718', '100002476', '100091126', '100078720', '100118281', '100018202', '100027939', '100012879', '100059948', '100076655', '100118736', '100071061', '100025468', '100011911', '100073209', '100038850', '100005409', '100012556', '100002546', '100041471', '100010628', '100073277', '100081436', '100008931', '100016314', '100110377']
12002936	['100018202', '100001468', '100073209', '100016314', '100008306', '100119055']
12002945	['100032286', '100001468']
12002948	['100001468', '100084720']
12002950	['100009942', '100000533']
12002952	['100001468', '100000485', '100016366', '100089548', '100064810', '100025197', '100010963', '100062209']
12002962	['100001468', '100001796', '100010963', '100062724']
12002964	['100044418', '100001712']
12002967	['100001468', '100017674', '100023577', '100010963', '100000485']
12002976	['100001468', '100073209', '100022003', '100000485', '100012556']
12002977	['100064810', '100084668', '100059995']
12002980	['100008278']
12002987	['100068683', '100010963', '100059971']
12002989	['100001468', '100001712', '100010963']
12002990	['100020052']
12002994	['100001796', '100018920']
12003004	['100018920']
12003035	['100016314']
12003038	['100018920', '100075330', '100091120']
12003041	['100016366', '100018920', '100118922']
12003045	['100063037']
12003047	['100004871', '100016314']
12003050	['100004871']
12003055	['100004871']
12003059	['100018920', '100041023']
12003079	['100004871']
12003081	['100004999']
12003084	['100041541', '100073209', '100044418', '100001796']
12003085	['100005409']
12003096	['100018838']
12003097	['100119055']
12003106	['100016366', '100018920']
12003107	['100008281', '100012879']
12003110	['100016366', '100041903', '100080092']
12003111	['100008281']
12003112	['100008931', '100031056']
12003118	['100009362']
12003121	['100012668']
12003128	['100064810', '100023577', '100012879']
12003129	['100045560', '100017674']
12003131	['100000485', '100078720', '100016314', '100080092', '100013226', '100012879', '100118922', '100118210', '100005409', '100016366', '100007352', '100004534', '100083439', '100042694', '100004871', '100119055', '100013841', '100004126']
12003148	['100073209', '100008931']
12003162	['100041323', '100011737', '100012879', '100041541', '100064810', '100119055']
12003173	['100020392', '100012879']
12003175	['100072702']
12003179	['100119299', '100008281', '100011737']
12003187	['100011737']
12003197	['100016366', '100041541']
12003199	['100041323', '100095853', '100000251', '100118210', '100073209', '100073776']
12003201	['100064427']
12003211	['100031056', '100118130', '100072702', '100012556', '100016366', '100017674']
12003217	['100020555', '100012879']
12003230	['100072702', '100108835', '100119279', '100041471', '100016366', '100002676', '100118831', '100027939']
12003231	['100012879', '100043024']
12003242	['100118063']
12003243	['100093756', '100023213']
12003249	['100073209', '100013178']
12003252	['100019099', '100118278', '100078720', '100013178', '100063925']
12003254	['100073209']
12003262	['100119430', '100078720', '100041471', '100119279']
12003269	['100078720']
12003280	['100041323', '100023577', '100001727', '100013226']
12003281	['100001468', '100118210', '100041541', '100073209', '100004871', '100027024']
12003284	['100028012', '100042694', '100004818']
12003288	['100041323']
12003291	['100016366']
12003293	['100118210', '100005965', '100026497', '100041541', '100074292']
12003298	['100094587']
12003325	['100041323', '100001468', '100042694', '100072221', '100023213', '100004871', '100027024', '100016314', '100004126']
12003326	['100119430', '100027097']
12003332	['100016366', '100043473']
12003339	['100060252']
12003350	['100005965']
12003362	['100073209', '100004818']
12003367	['100016366', '100118210']
12003371	['100027024', '100027097', '100004818']
12003374	['100118210', '100005409', '100013226', '100014067', '100066847', '100041471', '100007578', '100004871', '100008931', '100070603', '100090973']
12003375	['100090973']
12003391	['100080092', '100016366', '100020555', '100081436', '100027024', '100016314', '100000533']
12003393	['100016366', '100117957', '100012879']
12003394	['100004871', '100081436', '100004818', '100118210', '100073209']
12003407	['100004871', '100016314', '100084668', '100119270']
12003429	['100095853', '100004818', '100012879', '100001730', '100027024', '100016366', '100042694', '100073209', '100046973', '100002697']
12003432	['100016366', '100027024', '100008278', '100008306']
12003435	['100027024', '100118063', '100012879']
12003438	['100073787']
12003443	['100073787', '100118210', '100015112', '100007578']
12003446	['100001468', '100011737', '100012879', '100118210', '100041323', '100008931', '100000485', '100008306']
12003464	['100016366', '100118210', '100012879']
12003468	['100118271', '100016314']
12003472	['100075330', '100031614']
12003481	['100118271', '100012879']
12003482	['100016366', '100000533']
12003491	['100084668']
12003513	['100016366', '100118271', '100005965']
12003515	['100119386', '100118210']
12003517	['100034722']
12003526	['100119314', '100118210']
12003528	['100119314', '100008306']
12003536	['100011606']
12003537	['100001468', '100084028']
12003542	['100001468', '100008306', '100041471']
12003546	['100002511']
12003547	['100027024', '100119321']
12003561	['100020080', '100012879']
12003568	['100119321']
12003580	['100026277', '100031056', '100119321']
12003581	['100118271']
12003582	['100008836']
12003583	['100012879', '100045989']
12003587	['100032757', '100036322', '100012879']
12007	['100003197']
12008	['100006243', '100008283', '100007303', '100003660', '100004748', '100004786']
12018	['100004040', '100008548', '100003356']
12022	['100006243', '100004792']
12043	['100004526', '100008267']
1205	['100005396', '100005018', '100004574', '100008283', '100007303', '100001203', '100004750', '100004948', '100002908']
12056	['100000815', '100008270', '100005995', '100008269']
1206	['100008548', '100003104', '100005437', '100005056']
12061	['100008243', '100000797']
12066	['100004806', '100002686', '100001386', '100004658']
12069	['100004318', '100008283', '100007303']
12071	['100004776']
12074	['100004806']
12078	['100005396', '100006243', '100004147', '100000623', '100000461', '100004672', '100002203', '100005361', '100008548']
12081	['100003247', '100004355', '100004742', '100003530']
1209	['100004948', '100005396', '100004785', '100008240', '100004526']
12090	['100000822', '100006616', '100005995']
12098	['100004827']
12106	['100005396', '100004097', '100004147', '100008548']
1211	['100004569', '100001295', '100003379', '100000969', '100003091', '100005056', '100003943', '100004691', '100008548', '100004100']
12110	['100005995', '100000120']
12112	['100001054', '100008373', '100004806', '100003379', '100005056']
12116	['100004755']
12126	['100001054', '100004654', '100003289']
12133	['100005396', '100004147', '100001054', '100004588', '100005056', '100004654']
12134	['100004654', '100006243', '100004634']
12135	['100000623', '100008373', '100006976', '100002511', '100004755', '100005056', '100000271', '100002683']
12141	['100004545', '100001054', '100001386', '100005396', '100003266']
12160	['100003924', '100001054', '100004588', '100003289', '100002307', '100004948', '100004355']
12172	['100005396', '100004147', '100001054', '100003379', '100008240', '100004769', '100004574']
12178	['100005396', '100008240', '100004805']
12179	['100006243', '100004829']
12188	['100001054', '100003356']
12192	['100006243', '100001054', '100004208', '100004673', '100004654', '100004798']
12195	['100004826', '100001815']
12204	['100004634', '100004147', '100004588', '100002323', '100003190', '100004654', '100001386']
12209	['100005396', '100000398', '100001280', '100001054', '100008283', '100003379', '100002213', '100003007', '100001831', '100005361', '100003289']
1221	['100004761', '100001054', '100006243', '100001815', '100008283']
12212	['100000806', '100001900', '100005361']
12215	['100002313', '100004301']
12225	['100004806', '100001827']
12232	['100008283', '100004586']
12239	['100001054', '100004948', '100004136', '100006243', '100004605']
12268	['100004672', '100001386', '100000072']
12269	['100004355', '100004305', '100006243', '100004147', '100004070']
12274	['100008373', '100001173', '100003879']
12280	['100004631', '100004267', '100001054', '100004948', '100004726', '100005361']
12284	['100004326']
12291	['100004070', '100000198', '100000072']
12292	['100001054', '100003474']
12294	['100005361', '100004375', '100004195', '100004627']
12296	['100001386', '100003266']
12304	['100006243', '100004631', '100004588', '100004948', '100000198', '100001386']
12308	['100004588', '100006243', '100006819']
12318	['100001054', '100004107', '100006243']
12334	['100004276', '100008243', '100003879']
12340	['100000710', '100001386', '100000461', '100008243', '100005361']
12348	['100001054', '100007039', '100000447']
12355	['100004141', '100000461', '100008243', '100001106', '100002511', '100005361', '100004761', '100001183']
12361	['100002029', '100027859', '100003289', '100000461', '100008086', '100005361', '100006697', '100002908']
12363	['100004196', '100005361', '100006115', '100007039']
12369	['100001054', '100004349', '100000461', '100007039']
12373	['100004390', '100004112', '100004463', '100003943']
1239	['100001054', '100004304', '100007039']
12392	['100005995', '100008243']
12412	['100001831', '100004355', '100000461', '100000718']
12419	['100002029', '100003737']
12420	['100004070']
12422	['100000594', '100007335']
12425	['100002511']
12426	['100004817', '100008287', '100006979']
12429	['100004070', '100005499', '100002022', '100008287', '100001360', '100003943', '100002697']
12437	['100004815']
12447	['100003007', '100000623']
12452	['100004110']
12455	['100004330', '100001173']
12467	['100003100', '100005110', '100004213', '100004715', '100002981', '100008240', '100005032', '100008283', '100000534', '100004358', '100004102', '100004864', '100004850']
12478	['100003174', '100004700', '100004266', '100000594', '100000461', '100008243', '100004358']
12485	['100005110', '100008243', '100004267']
12493	['100000461', '100004791', '100006979']
12495	['100004948', '100000461', '100004266', '100005361']
12514	['100000461', '100007335']
12517	['100004217', '100000882', '100008252', '100005230', '100005361', '100001004', '100004102']
12519	['100007335', '100005361']
12522	['100003825', '100004366', '100004724', '100005594', '100000461', '100004317', '100007838', '100008250', '100002703', '100004292', '100008247', '100005918', '100005361']
12525	['100004297', '100000882', '100005361']
12527	['100002795', '100000447', '100004358', '100004881', '100005361', '100004523']
12557	['100003274', '100008283', '100004197', '100004390', '100001271', '100004247', '100006115', '100008240', '100004397', '100005918', '100004830', '100005632', '100001709', '100004116', '100004211']
12561	['100008522', '100008240', '100008241', '100000159', '100004966', '100000353', '100008654', '100004864', '100005396', '100001252', '100000445', '100003292', '100000461', '100004081', '100002703', '100001106', '100000983', '100000982', '100005372', '100002419', '100000190', '100003070', '100003455', '100007554', '100005929', '100004899', '100004876', '100006980', '100001054', '100008373', '100002775', '100004698', '100001072', '100003670', '100003998', '100003203', '100003754']
12565	['100004416', '100004523', '100005361']
12567	['100004249', '100000461']
12571	['100003664', '100003924', '100005361']
12581	['100008523', '100004416']
12592	['100000805']
12593	['100001831', '100007753']
12598	['100004580', '100000461', '100004161', '100003271', '100004081', '100004397', '100004730', '100008612', '100004102']
12603	['100004580', '100003078', '100002316']
12604	['100004117', '100006115', '100003652']
12606	['100000461', '100000364', '100008227']
12628	['100006115', '100004756', '100001282']
12630	['100004594', '100004698', '100004081', '100004397', '100005918', '100006115', '100004713']
12633	['100004701', '100008612']
12637	['100004655', '100008612', '100004410']
12654	['100007764', '100004701', '100004594', '100004424']
12666	['100004580', '100006115', '100004594', '100003260']
12676	['100005396', '100002809', '100000364', '100007753', '100005542', '100004550', '100008612', '100005225', '100004872', '100005385', '100004864']
12705	['100004557', '100003271', '100000461', '100007753']
12709	['100004557', '100004622', '100000461', '100007753']
12742	['100004557', '100004081', '100003754']
12752	['100001252', '100005396', '100004873', '100004081', '100004733']
12757	['100005396', '100000364']
12771	['100001609', '100004698', '100004081', '100004713', '100004557', '100003068']
12777	['100004164', '100000461']
1280	['100005411', '100005995', '100000364', '100008283', '100003289', '100000461', '100006099', '100004081', '100007972', '100003662', '100008647', '100004640']
12802	['100000448', '100000881', '100000785', '100008612', '100008243', '100004663']
12809	['100001252', '100004557', '100004555', '100004348']
12820	['100004557', '100000461', '100003754', '100002329', '100004081']
12825	['100004557', '100004348']
12835	['100004081', '100004594', '100003998']
12848	['100008522', '100004594', '100004268', '100001907', '100006115', '100003274', '100004397', '100001252', '100005632']
12870	['100000722', '100000259']
12871	['100004365', '100004837']
12887	['100001831', '100004081']
12888	['100004698', '100002202', '100003998']
12890	['100001252', '100004841', '100004081']
12892	['100008522', '100004268', '100003475', '100003274', '100007112', '100003755']
12907	['100001252', '100008283', '100004081', '100005632', '100005396']
12909	['100005396', '100001725']
12910	['100004268', '100005396', '100001498']
12929	['100004268', '100004070', '100004896']
12930	['100001252', '100004888', '100000461', '100001498', '100004594']
1294	['100008522', '100005396', '100004904', '100004747', '100005929', '100005878', '100008654']
12945	['100008243', '100000824', '100005361']
12946	['100002982', '100004081']
12959	['100008522', '100004081']
12960	['100004134', '100005396']
12962	['100000255', '100003070']
12970	['100003382', '100005396', '100004081', '100004557']
12974	['100001252', '100008406', '100001072']
12977	['100008283', '100004358', '100003292']
130	['100005396', '100004081', '100004557', '100008543', '100004358', '100002030']
13000001	['100000933', '100005995', '100004574', '100006638', '100001900', '100007586', '100005361', '100012169']
13000003	['100007086', '100043496', '100001671', '100008518']
13000008	['100008518']
13005	['100031020']
13017	['100004268', '100004846', '100006980']
13019	['100004862', '100005995', '100005141']
13026	['100006043', '100004557', '100005396']
13031	['100005396', '100004891', '100008283']
13033	['100004386', '100001054', '100008279', '100006980', '100007303', '100004557', '100003848', '100005632', '100008306']
13041	['100002331', '100004557', '100008283']
13052	['100001054', '100004557', '100004846']
13064	['100008522', '100006980', '100004937', '100007303', '100004557', '100000983', '100003848']
13075	['100000255', '100002032', '100004217', '100006243', '100004309', '100008573', '100004081', '100003274', '100000721', '100001295', '100001816', '100004118', '100001004', '100008371']
13076	['100004365', '100004118', '100006980', '100000461', '100006976', '100005918', '100004381']
13079	['100004834', '100005361']
13082	['100008522', '100005396', '100004160', '100003284', '100005918', '100007764', '100004899', '100000353']
13083	['100001252', '100005918', '100004861']
13095	['100004905', '100004237', '100004081', '100005632', '100004889']
13127	['100004885', '100000353', '100008612']
1313	['100006980', '100004907', '100000353', '100004081', '100006115']
13135	['100000904', '100008243']
13145	['100007764', '100004248']
13151	['100007303', '100003735', '100004557', '100000983', '100003274', '100004967', '100005071', '100001173']
13153	['100005269', '100000461', '100007303', '100001252', '100004557', '100004833', '100000144']
13158	['100000114', '100006980', '100004586', '100008227', '100003570', '100008654']
13165	['100004863', '100004557']
13171	['100004557', '100002427', '100003735']
13181	['100008273', '100004088']
13183	['100001054', '100004747', '100004081', '100004557']
1320	['100003253', '100006980', '100003721', '100007303', '100004557', '100000983']
13200	['100008270', '100000448', '100002223', '100008243', '100007586', '100004663', '100006786']
13204	['100004917', '100000983', '100007303', '100001070', '100004557']
13208	['100001054', '100001295', '100004081', '100008227']
13218	['100007764', '100000982', '100003755']
13223	['100004878']
13229	['100001054', '100007303', '100003879', '100004868', '100004836', '100001183']
1323	['100008272', '100002346', '100006980', '100008373', '100008371', '100007838', '100000461', '100003652', '100001106', '100004557', '100000982', '100004901', '100007764']
13230	['100000897', '100000994', '100008612']
13233	['100008318', '100003652']
13235	['100003104', '100008283', '100008281', '100007303', '100005955', '100004557', '100005032', '100000271', '100000090', '100008051', '100005075']
13247	['100006976', '100004333', '100005396', '100003721', '100007303']
13252	['100004557', '100003455', '100004845', '100004851', '100004876']
13254	['100001106', '100001054', '100008371', '100004865']
13260	['100006976', '100003253', '100003721', '100004586']
13261	['100004333', '100008371', '100008654']
13266	['100001054', '100001252', '100004333', '100004586']
13274	['100004563', '100000461', '100004081', '100008240', '100001106', '100003203', '100003186', '100004747', '100004872', '100000048', '100004889']
13291	['100001054', '100004860', '100008318']
13295	['100005396', '100008371', '100001711', '100002002', '100004557', '100008318']
13299	['100004423', '100003652']
13316	['100008371', '100006115', '100008227', '100001106', '100008318', '100004849', '100003879']
13325	['100006243', '100001054', '100008373', '100004927', '100007237', '100004851']
13329	['100002809', '100004081', '100001252', '100004948', '100000983', '100008318', '100007764']
1335	['100003449', '100008318', '100004081']
